playfield,id,name,type,faction,blocks,devices,pos,rot,core,powered,docked,touched_time,touched_ticks,touched_name,touched_id,saved_time,saved_ticks,add_info
FA Rheinland,6130486,'LCDInfo-Demo',CV,[Public]   ,311,107,-3780,853 45,5363 3241,513,356,7996 0,1823378 2,642192,True,False,False,14.07.2019 15:51:42,48942081,'Ruby Demon',76561198349210764,15.07.2019 16:19:18,50686039,
FA Rheinland,6130486,'LCDInfo-Demo',CV,[Public]   ,311,107,-3780,853 45,5363 3241,513,356,7996 0,1823378 2,642192,True,False,False,14.07.2019 15:51:42,48942081,'Ruby Demon',76561198349210764,15.07.2019 18:26:37,50837683,
FA Rheinland,6130486,'LCDInfo-Demo',CV,[Public]   ,311,107,-3780,853 45,5363 3241,513,356,7996 0,1823378 2,642192,True,False,False,14.07.2019 15:51:42,48942081,'Ruby Demon',76561198349210764,15.07.2019 19:58:02,50947353,
FA Rheinland,6130486,'LCDInfo-Demo',CV,[Public]   ,311,107,-3780,853 45,5363 3241,513,356,7996 0,1823378 2,642192,True,False,False,14.07.2019 15:51:42,48942081,'Ruby Demon',76561198349210764,15.07.2019 20:00:53,50950787,
FA Rheinland,6130486,'LCDInfo-Demo',CV,[Public]   ,311,107,-3780,853 45,5363 3241,513,356,7996 0,1823378 2,642192,True,False,False,14.07.2019 15:51:42,48942081,'Ruby Demon',76561198349210764,15.07.2019 22:53:26,51157035,
FA Rheinland,6130486,'LCDInfo-Demo',CV,[Public]   ,311,107,-3780,853 45,5363 3241,513,356,7996 0,1823378 2,642192,True,False,False,14.07.2019 15:51:42,48942081,'Ruby Demon',76561198349210764,16.07.2019 03:00:36,51453649,
FA Rheinland,6130486,'LCDInfo-Demo',CV,[Public]   ,311,107,-3780,853 45,5363 3241,513,356,7996 0,1823378 2,642192,True,False,False,14.07.2019 15:51:42,48942081,'Ruby Demon',76561198349210764,16.07.2019 05:34:49,51574334,
FA Rheinland,6130486,'LCDInfo-Demo',CV,[Public]   ,311,107,-3780,853 45,5363 3241,513,356,7996 0,1823378 2,642192,True,False,False,14.07.2019 15:51:42,48942081,'Ruby Demon',76561198349210764,16.07.2019 09:53:32,51884816,
FA Rheinland,6130486,'LCDInfo-Demo',CV,[Public]   ,311,107,-3780,853 45,5363 3241,513,356,7996 0,1823378 2,642192,True,False,False,14.07.2019 15:51:42,48942081,'Ruby Demon',76561198349210764,16.07.2019 10:34:37,51934124,
FA Rheinland,6130486,'LCDInfo-Demo',CV,[Public]   ,311,107,-3780,853 45,5363 3241,513,356,7996 0,1823378 2,642192,True,False,False,14.07.2019 15:51:42,48942081,'Ruby Demon',76561198349210764,16.07.2019 11:21:52,51990813,
FA Rheinland,6130486,'LCDInfo-Demo',CV,[Public]   ,311,107,-3780,853 45,5363 3241,513,356,7996 0,1823378 2,642192,True,False,False,14.07.2019 15:51:42,48942081,'Ruby Demon',76561198349210764,16.07.2019 11:30:01,52000573,
FA Rheinland,6130486,'LCDInfo-Demo',CV,[Public]   ,311,107,-3780,853 45,5363 3241,513,356,7996 0,1823378 2,642192,True,False,False,14.07.2019 15:51:42,48942081,'Ruby Demon',76561198349210764,16.07.2019 16:05:03,52330484,
FA Rheinland,6130486,'LCDInfo-Demo',CV,[Public]   ,311,107,-3780,853 45,5363 3241,513,356,7996 0,1823378 2,642192,True,False,False,14.07.2019 15:51:42,48942081,'Ruby Demon',76561198349210764,16.07.2019 16:18:06,52346027,
FA Rheinland,6130486,'LCDInfo-Demo',CV,[Public]   ,311,107,-3780,853 45,5363 3241,513,356,7996 0,1823378 2,642192,True,False,False,14.07.2019 15:51:42,48942081,'Ruby Demon',76561198349210764,16.07.2019 21:06:35,52692193,
FA Rheinland,6130486,'LCDInfo-Demo',CV,[Public]   ,311,107,-3780,853 45,5363 3241,513,356,7996 0,1823378 2,642192,True,False,False,14.07.2019 15:51:42,48942081,'Ruby Demon',76561198349210764,16.07.2019 21:23:48,52712862,
FA Rheinland,6130486,'LCDInfo-Demo',CV,[Public]   ,311,107,-3780,853 45,5363 3241,513,356,7996 0,1823378 2,642192,True,False,False,14.07.2019 15:51:42,48942081,'Ruby Demon',76561198349210764,17.07.2019 02:46:17,53099842,
FA Rheinland,6130486,'LCDInfo-Demo',CV,[Public]   ,311,107,-3780,853 45,5363 3241,513,356,7996 0,1823378 2,642192,True,False,False,14.07.2019 15:51:42,48942081,'Ruby Demon',76561198349210764,17.07.2019 03:51:04,53177328,
FA Rheinland,6130486,'LCDInfo-Demo',CV,[Public]   ,311,107,-3780,853 45,5363 3241,513,356,7996 0,1823378 2,642192,True,False,False,14.07.2019 15:51:42,48942081,'Ruby Demon',76561198349210764,17.07.2019 11:02:06,53694018,
FA Rheinland,6130486,'LCDInfo-Demo',CV,[Public]   ,311,107,-3667,133 72,2818 3427,527,0,8159901 354,1241 356,2723,True,False,False,17.07.2019 15:40:49,54028478,'Ruby Demon',76561198349210764,17.07.2019 16:05:03,54057561,
FA Rheinland,6130486,'LCDInfo-Demo',CV,[Public]   ,311,107,-3667,133 72,2818 3427,527,0,8159901 354,1241 356,2723,True,False,False,17.07.2019 15:40:49,54028478,'Ruby Demon',76561198349210764,17.07.2019 21:48:47,54469767,
FA Rheinland,6130486,'LCDInfo-Demo',CV,[Public]   ,311,107,-3667,133 72,2818 3427,527,0,8159901 354,1241 356,2723,True,False,False,17.07.2019 15:40:49,54028478,'Ruby Demon',76561198349210764,17.07.2019 23:36:04,54598508,
FA Rheinland,6130486,'LCDInfo-Demo',CV,[Public]   ,311,107,-3667,133 72,2818 3427,527,0,8159901 354,1241 356,2723,True,False,False,17.07.2019 15:40:49,54028478,'Ruby Demon',76561198349210764,18.07.2019 01:17:38,54720392,
FA Rheinland,6130486,'LCDInfo-Demo',CV,[Public]   ,311,107,-3667,133 72,2818 3427,527,0,8159901 354,1241 356,2723,True,False,False,17.07.2019 15:40:49,54028478,'Ruby Demon',76561198349210764,18.07.2019 09:51:16,55336494,
FA Rheinland,6130486,'LCDInfo-Demo',CV,[Public]   ,311,107,-3667,133 72,2818 3427,527,0,8159901 354,1241 356,2723,True,False,False,17.07.2019 15:40:49,54028478,'Ruby Demon',76561198349210764,18.07.2019 10:03:30,55351179,
FA Rheinland,6130486,'LCDInfo-Demo',CV,[Public]   ,311,107,-3667,133 72,2818 3427,527,0,8159901 354,1241 356,2723,True,False,False,17.07.2019 15:40:49,54028478,'Ruby Demon',76561198349210764,18.07.2019 16:05:03,55784482,
FA Rheinland,6130486,'LCDInfo-Demo',CV,[Public]   ,311,107,-3667,133 72,2818 3427,527,0,8159901 354,1241 356,2723,True,False,False,17.07.2019 15:40:49,54028478,'Ruby Demon',76561198349210764,18.07.2019 20:43:28,56118302,
FA Rheinland,6130486,'LCDInfo-Demo',CV,[Public]   ,311,107,-3667,133 72,2818 3427,527,0,8159901 354,1241 356,2723,True,False,False,17.07.2019 15:40:49,54028478,'Ruby Demon',76561198349210764,18.07.2019 21:12:20,56152950,
FA Rheinland,6130486,'LCDInfo-Demo',CV,[Public]   ,311,107,-3667,133 72,2818 3427,527,0,8159901 354,1241 356,2723,True,False,False,17.07.2019 15:40:49,54028478,'Ruby Demon',76561198349210764,18.07.2019 21:46:47,56194270,
FA Rheinland,6130486,'LCDInfo-Demo',CV,[Public]   ,311,107,-3667,133 72,2818 3427,527,0,8159901 354,1241 356,2723,True,False,False,17.07.2019 15:40:49,54028478,'Ruby Demon',76561198349210764,19.07.2019 01:59:18,56497302,
FA Rheinland,6130486,'LCDInfo-Demo',CV,[Public]   ,311,107,-3667,133 72,2818 3427,527,0,8159901 354,1241 356,2723,True,False,False,17.07.2019 15:40:49,54028478,'Ruby Demon',76561198349210764,19.07.2019 08:44:40,56981470,
FA Rheinland,6130486,'LCDInfo-Demo',CV,[Public]   ,311,107,-3667,133 72,2818 3427,527,0,8159901 354,1241 356,2723,True,False,False,17.07.2019 15:40:49,54028478,'Ruby Demon',76561198349210764,19.07.2019 10:53:25,57135976,
FA Rheinland,6130486,'LCDInfo-Demo',CV,[Public]   ,311,107,-3667,133 72,2818 3427,527,0,8159901 354,1241 356,2723,True,False,False,17.07.2019 15:40:49,54028478,'Ruby Demon',76561198349210764,19.07.2019 14:11:57,57374217,
FA Rheinland,6130486,'LCDInfo-Demo',CV,[Public]   ,311,107,-4172,364 1093,705 4143,738,316,891 325,6837 6,903772,True,True,False,19.07.2019 14:51:41,57421907,'Raiden',76561198045596436,19.07.2019 14:51:41,57421907,
Balavan Orbit,6130486,'LCDInfo-Demo',CV,[Public]   ,311,107,-7236,021 1679,978 -7694,913,352,6913 224,7478 355,5278,True,False,False,19.07.2019 14:57:00,57428283,'Raiden',76561198045596436,19.07.2019 14:57:56,57429392,
Balavan Orbit,6130486,'LCDInfo-Demo',CV,[Public]   ,311,107,-7236,021 1679,978 -7694,913,352,6913 224,7478 355,5278,True,False,False,19.07.2019 14:57:00,57428283,'Raiden',76561198045596436,19.07.2019 15:19:55,57455784,
Balavan Orbit,6130486,'LCDInfo-Demo',CV,[Public]   ,311,107,-7236,021 1679,978 -7694,913,352,6913 224,7478 355,5278,True,False,False,19.07.2019 18:21:38,57673580,'XIZOR',76561198221456920,20.07.2019 02:10:16,58235928,
Balavan Orbit,6130486,'LCDInfo-Demo',CV,[Public]   ,311,107,-7236,021 1679,978 -7694,913,352,6913 224,7478 355,5278,True,False,False,19.07.2019 18:21:38,57673580,'XIZOR',76561198221456920,20.07.2019 02:32:50,58263003,
Balavan Orbit,6130486,'LCDInfo-Demo',CV,[Public]   ,311,107,-7236,021 1679,978 -7694,913,352,6913 224,7478 355,5278,True,False,False,19.07.2019 18:21:38,57673580,'XIZOR',76561198221456920,20.07.2019 06:48:02,58569001,
Balavan Orbit,6130486,'LCDInfo-Demo',CV,[Public]   ,311,107,-7236,021 1679,978 -7694,913,352,6913 224,7478 355,5278,True,False,False,19.07.2019 18:21:38,57673580,'XIZOR',76561198221456920,20.07.2019 06:52:59,58574920,
Balavan Orbit,6130486,'LCDInfo-Demo',CV,[Public]   ,311,107,-7236,021 1679,978 -7694,913,352,6913 224,7478 355,5278,True,False,False,19.07.2019 18:21:38,57673580,'XIZOR',76561198221456920,20.07.2019 11:40:09,58919528,
Balavan Orbit,6130486,'LCDInfo-Demo',CV,[Public]   ,311,107,-7236,021 1679,978 -7694,913,352,6913 224,7478 355,5278,True,False,False,19.07.2019 18:21:38,57673580,'XIZOR',76561198221456920,20.07.2019 11:53:49,58935921,
Balavan Orbit,6130486,'LCDInfo-Demo',CV,[Public]   ,311,107,9109,376 134,4344 9124,351,26,32499 17,84096 143,782,True,True,False,20.07.2019 13:23:59,59044132,'Raiden',76561198045596436,20.07.2019 13:23:59,59044132,
FA Rheinland,6130486,'LCDInfo-Demo',CV,[Public]   ,311,107,-4922,363 35,64078 2020,011,358,605 273,3854 3,907993,True,False,False,20.07.2019 14:04:59,59093326,'Ruby Demon',76561198349210764,20.07.2019 16:05:03,59237418,
FA Rheinland,6130486,'LCDInfo-Demo',CV,[Public]   ,311,107,-4922,363 35,64078 2020,011,358,605 273,3854 3,907993,True,False,False,20.07.2019 14:04:59,59093326,'Ruby Demon',76561198349210764,20.07.2019 17:47:37,59360205,
FA Rheinland,6130486,'LCDInfo-Demo',CV,[Public]   ,311,107,-4922,363 35,64078 2020,011,358,605 273,3854 3,907993,True,False,False,20.07.2019 14:04:59,59093326,'Ruby Demon',76561198349210764,20.07.2019 19:51:44,59509127,
FA Rheinland,6130486,'LCDInfo-Demo',CV,[Public]   ,311,107,-4922,363 35,64078 2020,011,358,605 273,3854 3,907993,True,False,False,20.07.2019 14:04:59,59093326,'Ruby Demon',76561198349210764,20.07.2019 23:57:22,59803912,
FA Rheinland,6130486,'LCDInfo-Demo',CV,[Public]   ,311,107,-4922,363 35,64078 2020,011,358,605 273,3854 3,907993,True,False,False,20.07.2019 14:04:59,59093326,'Ruby Demon',76561198349210764,21.07.2019 01:30:51,59916105,
FA Rheinland,6130486,'LCDInfo-Demo',CV,[Public]   ,311,107,-4922,363 35,64078 2020,011,358,605 273,3854 3,907993,True,False,False,20.07.2019 14:04:59,59093326,'Ruby Demon',76561198349210764,21.07.2019 04:28:42,60129242,
FA Rheinland,6130486,'LCDInfo-Demo',CV,[Public]   ,311,107,-4922,363 35,64078 2020,011,358,605 273,3854 3,907993,True,False,False,20.07.2019 14:04:59,59093326,'Ruby Demon',76561198349210764,21.07.2019 06:56:31,60306621,
FA Rheinland,6130486,'LCDInfo-Demo',CV,[Public]   ,311,107,-4922,363 35,64078 2020,011,358,605 273,3854 3,907993,True,False,False,20.07.2019 14:04:59,59093326,'Ruby Demon',76561198349210764,21.07.2019 16:05:03,60964885,
FA Rheinland,6130486,'LCDInfo-Demo',CV,[Public]   ,311,107,-4922,363 35,64078 2020,011,358,605 273,3854 3,907993,True,False,False,20.07.2019 14:04:59,59093326,'Ruby Demon',76561198349210764,21.07.2019 21:57:54,61388013,
FA Rheinland,6130486,'LCDInfo-Demo',CV,[Public]   ,311,107,-4922,363 35,64078 2020,011,358,605 273,3854 3,907993,True,False,False,20.07.2019 14:04:59,59093326,'Ruby Demon',76561198349210764,22.07.2019 02:39:19,61725715,
FA Rheinland,6130486,'LCDInfo-Demo',CV,[Public]   ,311,107,-4922,363 35,64078 2020,011,358,605 273,3854 3,907993,True,False,False,20.07.2019 14:04:59,59093326,'Ruby Demon',76561198349210764,22.07.2019 04:01:32,61824108,
FA Rheinland,6130486,'LCDInfo-Demo',CV,[Public]   ,311,107,-4922,363 35,64078 2020,011,358,605 273,3854 3,907993,True,False,False,20.07.2019 14:04:59,59093326,'Ruby Demon',76561198349210764,22.07.2019 16:05:03,62692352,
FA Rheinland,6130486,'LCDInfo-Demo',CV,[Public]   ,311,107,-4922,363 35,64078 2020,011,358,605 273,3854 3,907993,True,False,False,20.07.2019 14:04:59,59093326,'Ruby Demon',76561198349210764,22.07.2019 19:54:30,62967404,
FA Rheinland,6130486,'LCDInfo-Demo',CV,[Public]   ,311,107,-4922,363 35,64078 2020,011,358,605 273,3854 3,907993,True,False,False,20.07.2019 14:04:59,59093326,'Ruby Demon',76561198349210764,22.07.2019 21:12:05,63060498,
FA Rheinland,6130486,'LCDInfo-Demo',CV,[Public]   ,311,107,-4922,363 35,64078 2020,011,358,605 273,3854 3,907993,True,False,False,20.07.2019 14:04:59,59093326,'Ruby Demon',76561198349210764,22.07.2019 21:47:14,63102682,
FA Rheinland,6130486,'LCDInfo-Demo',CV,[Public]   ,311,107,-4922,363 35,64078 2020,011,358,605 273,3854 3,907993,True,False,False,20.07.2019 14:04:59,59093326,'Ruby Demon',76561198349210764,23.07.2019 01:26:22,63365641,
FA Rheinland,6130486,'LCDInfo-Demo',CV,[Public]   ,311,107,-4922,363 35,64078 2020,011,358,605 273,3854 3,907993,True,False,False,20.07.2019 14:04:59,59093326,'Ruby Demon',76561198349210764,23.07.2019 05:40:31,63670367,
FA Rheinland,6130486,'LCDInfo-Demo',CV,[Public]   ,311,107,-4922,363 35,64078 2020,011,358,605 273,3854 3,907993,True,False,False,20.07.2019 14:04:59,59093326,'Ruby Demon',76561198349210764,23.07.2019 09:28:58,63944496,
FA Rheinland,6130486,'LCDInfo-Demo',CV,[Public]   ,311,107,-4922,363 35,64078 2020,011,358,605 273,3854 3,907993,True,False,False,20.07.2019 14:04:59,59093326,'Ruby Demon',76561198349210764,23.07.2019 12:05:47,64132677,
FA Rheinland,6130486,'LCDInfo-Demo',CV,[Public]   ,311,107,-4922,363 35,64078 2020,011,358,605 273,3854 3,907993,True,False,False,20.07.2019 14:04:59,59093326,'Ruby Demon',76561198349210764,23.07.2019 13:39:44,64245436,
FA Rheinland,6130486,'LCDInfo-Demo',CV,[Public]   ,311,107,-4922,363 35,64078 2020,011,358,605 273,3854 3,907993,True,False,False,20.07.2019 14:04:59,59093326,'Ruby Demon',76561198349210764,23.07.2019 16:05:03,64419801,
FA Rheinland,6130486,'LCDInfo-Demo',CV,[Public]   ,311,107,-4922,363 35,64078 2020,011,358,605 273,3854 3,907993,True,False,False,20.07.2019 14:04:59,59093326,'Ruby Demon',76561198349210764,23.07.2019 16:26:13,64444921,
FA Rheinland,6130486,'LCDInfo-Demo',CV,[Public]   ,311,107,-4922,363 35,64078 2020,011,358,605 273,3854 3,907993,True,False,False,20.07.2019 14:04:59,59093326,'Ruby Demon',76561198349210764,23.07.2019 23:22:57,64945007,
FA Rheinland,6130486,'LCDInfo-Demo',CV,[Public]   ,311,107,-4922,363 35,64078 2020,011,358,605 273,3854 3,907993,True,False,False,20.07.2019 14:04:59,59093326,'Ruby Demon',76561198349210764,24.07.2019 01:37:34,65106545,
FA Rheinland,6130486,'LCDInfo-Demo',CV,[Public]   ,311,107,-4922,363 35,64078 2020,011,358,605 273,3854 3,907993,True,False,False,20.07.2019 14:04:59,59093326,'Ruby Demon',76561198349210764,24.07.2019 02:21:27,65159213,
FA Rheinland,6130486,'LCDInfo-Demo',CV,[Public]   ,311,107,-4922,363 35,64078 2020,011,358,605 273,3854 3,907993,True,False,False,20.07.2019 14:04:59,59093326,'Ruby Demon',76561198349210764,24.07.2019 02:57:58,65203026,
FA Rheinland,6130486,'LCDInfo-Demo',CV,[Public]   ,311,107,-4922,363 35,64078 2020,011,358,605 273,3854 3,907993,True,False,False,20.07.2019 14:04:59,59093326,'Ruby Demon',76561198349210764,24.07.2019 08:59:10,65633720,
FA Rheinland,6130486,'LCDInfo-Demo',CV,[Public]   ,311,107,-4922,363 35,64078 2020,011,358,605 273,3854 3,907993,True,False,False,20.07.2019 14:04:59,59093326,'Ruby Demon',76561198349210764,24.07.2019 09:44:04,65687602,
FA Rheinland,6130486,'LCDInfo-Demo',CV,[Public]   ,311,107,-4922,363 35,64078 2020,011,358,605 273,3854 3,907993,True,False,False,20.07.2019 14:04:59,59093326,'Ruby Demon',76561198349210764,24.07.2019 11:02:33,65781784,
FA Rheinland,6130486,'LCDInfo-Demo',CV,[Public]   ,311,107,-4922,363 35,64078 2020,011,358,605 273,3854 3,907993,True,False,False,20.07.2019 14:04:59,59093326,'Ruby Demon',76561198349210764,24.07.2019 12:54:53,65916574,
FA Rheinland,6130486,'LCDInfo-Demo',CV,[Public]   ,311,107,-4922,363 35,64078 2020,011,358,605 273,3854 3,907993,True,False,False,20.07.2019 14:04:59,59093326,'Ruby Demon',76561198349210764,24.07.2019 13:00:08,65922790,
FA Rheinland,6130486,'LCDInfo-Demo',CV,[Public]   ,311,107,-4922,363 35,64078 2020,011,358,605 273,3854 3,907993,True,False,False,20.07.2019 14:04:59,59093326,'Ruby Demon',76561198349210764,24.07.2019 20:10:08,66410035,
FA Rheinland,6130486,'LCDInfo-Demo',CV,[Public]   ,311,107,-4922,363 35,64078 2020,011,358,605 273,3854 3,907993,True,False,False,20.07.2019 14:04:59,59093326,'Ruby Demon',76561198349210764,24.07.2019 21:57:24,66538540,
FA Rheinland,6130486,'LCDInfo-Demo',CV,[Public]   ,311,107,-4922,363 35,64078 2020,011,358,605 273,3854 3,907993,True,False,False,20.07.2019 14:04:59,59093326,'Ruby Demon',76561198349210764,25.07.2019 03:19:36,66925137,
FA Rheinland,6130486,'LCDInfo-Demo',CV,[Public]   ,311,107,-4922,363 35,64078 2020,011,358,605 273,3854 3,907993,True,False,False,20.07.2019 14:04:59,59093326,'Ruby Demon',76561198349210764,25.07.2019 08:16:12,67281063,
FA Rheinland,6130486,'LCDInfo-Demo',CV,[Public]   ,311,107,-4922,363 35,64078 2020,011,358,605 273,3854 3,907993,True,False,False,20.07.2019 14:04:59,59093326,'Ruby Demon',76561198349210764,25.07.2019 08:52:46,67324953,
FA Rheinland,6130486,'LCDInfo-Demo',CV,[Public]   ,311,107,-4922,363 35,64078 2020,011,358,605 273,3854 3,907993,True,False,False,20.07.2019 14:04:59,59093326,'Ruby Demon',76561198349210764,25.07.2019 10:16:12,67425063,
FA Rheinland,6130486,'LCDInfo-Demo',CV,[Public]   ,311,107,-4922,363 35,64078 2020,011,358,605 273,3854 3,907993,True,False,False,20.07.2019 14:04:59,59093326,'Ruby Demon',76561198349210764,25.07.2019 12:56:09,67617003,
FA Rheinland,6130486,'LCDInfo-Demo',CV,[Public]   ,311,107,-4922,363 35,64078 2020,011,358,605 273,3854 3,907993,True,False,False,25.07.2019 13:43:26,67673736,'Trebron',76561198020171723,25.07.2019 15:46:15,67821110,
FA Rheinland,6130486,'LCDInfo-Demo',CV,[Public]   ,311,107,-4922,363 35,64078 2020,011,358,605 273,3854 3,907993,True,False,False,25.07.2019 13:43:26,67673736,'Trebron',76561198020171723,25.07.2019 16:05:03,67843690,
FA Rheinland,6130486,'LCDInfo-Demo',CV,[Public]   ,311,107,-4922,363 35,64078 2020,011,358,605 273,3854 3,907993,True,False,False,25.07.2019 13:43:26,67673736,'Trebron',76561198020171723,25.07.2019 18:00:15,67981645,
FA Rheinland,6130486,'LCDInfo-Demo',CV,[Public]   ,311,107,-4922,363 35,64078 2020,011,358,605 273,3854 3,907993,True,False,False,25.07.2019 13:43:26,67673736,'Trebron',76561198020171723,26.07.2019 02:10:47,68570288,
FA Rheinland,6130486,'LCDInfo-Demo',CV,[Public]   ,311,107,-4922,363 35,64078 2020,011,358,605 273,3854 3,907993,True,False,False,25.07.2019 13:43:26,67673736,'Trebron',76561198020171723,26.07.2019 15:37:38,69538234,
FA Rheinland,6130486,'LCDInfo-Demo',CV,[NoFaction],0,0,-4922,363 27,8112 2020,011,358,605 273,3854 3,907993,False,False,False,26.07.2019 19:32:45,69820118,'Trebron',76561198020171723,26.07.2019 19:34:38,69822382,DECAYED
